node,REGION_1,REGION_10,REGION_2,REGION_3,REGION_4,REGION_5,REGION_6,REGION_7,REGION_8,REGION_9
n18299,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-1320/2020|EPI_ISL_468354|2020-05-20,0,0,0,0,0,0,0,0,0,1
n18303,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/TX-HMH-2330/2020|EPI_ISL_545249|2020-05-28,0,0,0,0,0,0,1,0,0,0
n18307,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/CA-UCLA-207/2020|EPI_ISL_537514|2020-04-14,0,0,0,0,0,0,0,0,0,1
n18310,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-02907/2020|EPI_ISL_513690|2020-04-30,0,0,0,0,0,0,0,0,1,0
n18397,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/NM-UNM-00364/2020|EPI_ISL_508082|2020-04-30,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/NM-UNM-00350/2020|EPI_ISL_508005|2020-04-06,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-08413/2020|EPI_ISL_524191|2020-05-13,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-UPHL-2009236/2020|EPI_ISL_525229|2020-05-14,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/NM-UNM-00252/2020|EPI_ISL_508054|2020-05-14,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/NM-UNM-00670/2020|EPI_ISL_560338|2020-05-08,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-02962/2020|EPI_ISL_509554|2020-05-01,0,0,0,0,0,0,0,0,1,0
n18456,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-02939/2020|EPI_ISL_498671|2020-04-30,0,0,0,0,0,0,0,0,1,0
n18488,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/MN-MDH-283/2020|EPI_ISL_450754|2020-03-30,0,0,0,0,0,1,0,0,0,0
n18512,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MN-MDH-1614/2020|EPI_ISL_530210|2020-04-25,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MN-MDH-1646/2020|EPI_ISL_539840|2020-06-16,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/TX-HMH-2814/2020|EPI_ISL_543790|2020-06-08,0,0,0,0,0,0,1,0,0,0
n18530,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-2705/2020|EPI_ISL_545491|2020-06-05,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-3025/2020|EPI_ISL_543943|2020-05-30,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-6299/2020|EPI_ISL_547373|2020-07-02,0,0,0,0,0,0,1,0,0,0
n18540,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-7918/2020|EPI_ISL_545706|2020-06-29,0,0,0,0,0,0,1,0,0,0
n18544,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/SC-DHEC-0576/2020|EPI_ISL_529091|2020-06-19,0,0,0,0,1,0,0,0,0,0
n18581,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/SC-DHEC-0182/2020|EPI_ISL_529188|2020-05-06,0,0,0,0,1,0,0,0,0,0
n18590,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/SC-DHEC-0212/2020|EPI_ISL_529194|2020-05-18,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/SC-DHEC-0235/2020|EPI_ISL_529197|2020-05-28,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/MD-HP00094/2020|EPI_ISL_457759|2020-04-01,0,0,0,1,0,0,0,0,0,0
n9363,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/NM-UNM-00143/2020|EPI_ISL_467654|2020-04-03,0,0,0,0,0,0,1,0,0,0
n9705,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/ID-UW-3335/2020|EPI_ISL_490994|2020-03-25,0,1,0,0,0,0,0,0,0,0
n9876,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-CZB-1133/2020|EPI_ISL_445181|2020-04-08,0,0,0,0,0,0,0,0,0,1
n9881,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S554/2020|EPI_ISL_434314|2020-03-31,0,1,0,0,0,0,0,0,0,0
n9931,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-543/2020|EPI_ISL_430884|2020-03-12,0,1,0,0,0,0,0,0,0,0
n9979,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-3490/2020|EPI_ISL_491025|2020-03-27,0,1,0,0,0,0,0,0,0,0
n9986,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00273/2020|EPI_ISL_460249|2020-04-01,1,0,0,0,0,0,0,0,0,0
n13208,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MI-UM-2006S000850/2020|EPI_ISL_484709|2020-03-24,0,0,0,0,0,1,0,0,0,0
n13390,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-1866/2020|EPI_ISL_424278|2020-03-23,0,1,0,0,0,0,0,0,0,0
n18193,0,0,0,0,0,0,1,0,0,0
n18238,0,0,0,0,0,0,1,0,0,0
n18240,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/FL-BPHL-1050/2020|EPI_ISL_517940|2020-05-08,0,0,0,0,1,0,0,0,0,0
n18242,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/NV-NSPHL-A0189/2020|EPI_ISL_515445|2020-05-20,0,0,0,0,0,0,0,0,0,1
n18300,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-1322/2020|EPI_ISL_468355|2020-05-20,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-1778/2020|EPI_ISL_486115|2020-05-27,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/TX-HMH-2843/2020|EPI_ISL_543814|2020-06-07,0,0,0,0,0,0,1,0,0,0
n18308,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/FL-BPHL-0876/2020|EPI_ISL_514222|2020-07-09,0,0,0,0,1,0,0,0,0,0
n18311,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-02918/2020|EPI_ISL_509541|2020-04-30,0,0,0,0,0,0,0,0,1,0
n18398,0,0,0,0,0,0,0,0,1,0
n18457,0,0,0,0,0,0,0,0,1,0
n18459,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-02983/2020|EPI_ISL_522291|2020-05-01,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-03887/2020|EPI_ISL_483018|2020-05-11,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/MN-MDH-1344/2020|EPI_ISL_496930|2020-03-26,0,0,0,0,0,1,0,0,0,0
n18513,1,0,0,0,0,0,0,0,0,0
n18531,0,0,0,0,0,0,1,0,0,0
n18536,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-7467/2020|EPI_ISL_546785|2020-06-30,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-5490/2020|EPI_ISL_544813|2020-06-25,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-3160/2020|EPI_ISL_544036|2020-06-10,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-3159/2020|EPI_ISL_544035|2020-06-10,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/SC-USC-PRG507/2020|EPI_ISL_494555|2020-06-08,0,0,0,0,1,0,0,0,0,0
n18582,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/SC-DHEC-0181/2020|EPI_ISL_529187|2020-05-06,0,0,0,0,1,0,0,0,0,0
n18591,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/MN-MDH-276/2020|EPI_ISL_450750|2020-03-29,0,0,0,0,0,1,0,0,0,0
n9364,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WI-WSLH-200029/2020|EPI_ISL_471194|2020-04-24,0,0,0,0,0,1,0,0,0,0
n9706,0,0,0,0,0,1,0,0,0,0
n9877,0,1,0,0,0,0,0,0,0,0
n9879,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-ALSR-0687-SAN/2020|EPI_ISL_483303|2020-03-29,0,0,0,0,0,0,0,0,0,1
n9882,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S830/2020|EPI_ISL_450000|2020-04-16,0,1,0,0,0,0,0,0,0,0
n9932,0,1,0,0,0,0,0,0,0,0
n9980,0,1,0,0,0,0,0,0,0,0
n9982,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-4734/2020|EPI_ISL_429617|2020-03-28,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-3002/2020|EPI_ISL_486073|2020-03-27,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00270/2020|EPI_ISL_460243|2020-04-01,1,0,0,0,0,0,0,0,0,0
n13209,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/UT-QDX-131/2020|EPI_ISL_467912|2020-03-13,0,0,0,0,0,0,0,0,1,0
n13391,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/LA-BIE-086/2020|EPI_ISL_436954|2020-04-09,0,0,0,0,0,0,1,0,0,0
n18194,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-2356/2020|EPI_ISL_545261|2020-05-27,0,0,0,0,0,0,1,0,0,0
n18239,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-6110/2020|EPI_ISL_547246|2020-07-04,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-2395/2020|EPI_ISL_545284|2020-05-25,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/MN-MDH-1677/2020|EPI_ISL_560764|2020-04-07,0,0,0,0,0,1,0,0,0,0
n18243,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/NV-NSPHL-A0149/2020|EPI_ISL_515414|2020-05-04,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/NV-NSPHL-A0190/2020|EPI_ISL_515446|2020-05-20,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/FL-BPHL-0959/2020|EPI_ISL_517849|2020-07-08,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/TX-HMH-3434/2020|EPI_ISL_544191|2020-06-12,0,0,0,0,0,0,1,0,0,0
n18312,0,0,0,0,0,0,1,0,0,0
n18317,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-02908/2020|EPI_ISL_513691|2020-04-30,0,0,0,0,0,0,0,0,1,0
n18399,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-04276/2020|EPI_ISL_522331|2020-05-15,0,0,0,0,0,0,0,0,1,0
n18458,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/UT-03008/2020|EPI_ISL_509558|2020-04-30,0,0,0,0,0,0,0,0,1,0
n18460,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/MN-MDH-1702/2020|EPI_ISL_560789|2020-04-09,0,0,0,0,0,1,0,0,0,0
n18514,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/TX-HMH-2520/2020|EPI_ISL_545356|2020-06-02,0,0,0,0,0,0,1,0,0,0
n18532,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-2543/2020|EPI_ISL_545373|2020-06-01,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-3817/2020|EPI_ISL_543221|2020-06-11,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/SC-20-1633-T07/2020|EPI_ISL_516776|2020-07-07,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/SC-USC-PRG505/2020|EPI_ISL_494554|2020-05-30,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/SC-DHEC-0116/2020|EPI_ISL_529180|2020-05-01,0,0,0,0,1,0,0,0,0,0
n18592,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/TX-HMH0200/2020|EPI_ISL_434875|2020-03-24,0,0,0,0,0,0,1,0,0,0
n9365,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/NY-PV09475/2020|EPI_ISL_450147|2020-03-20,0,0,1,0,0,0,0,0,0,0
n9707,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/OR-OHSU-1665/2020|EPI_ISL_525997|2020-07-22,0,1,0,0,0,0,0,0,0,0
n9878,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-OHSU-0468/2020|EPI_ISL_525817|2020-06-10,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-OHSU-0671/2020|EPI_ISL_525880|2020-06-17,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/UT-00361/2020|EPI_ISL_449810|2020-03-30,0,0,0,0,0,0,0,0,1,0
n9883,0,1,0,0,0,0,0,0,0,0
n9933,0,1,0,0,0,0,0,0,0,0
n9936,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-3024/2020|EPI_ISL_486080|2020-03-26,0,1,0,0,0,0,0,0,0,0
n9981,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-3868/2020|EPI_ISL_427197|2020-03-25,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-600/2020|EPI_ISL_430893|2020-03-12,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00283/2020|EPI_ISL_460181|2020-04-01,1,0,0,0,0,0,0,0,0,0
n13210,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MI-UM-2006S001135/2020|EPI_ISL_495592|2020-05-05,0,0,0,0,0,1,0,0,0,0
n13392,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/LA-GBCL-26629230/2020|EPI_ISL_485228|2020-04-22,0,0,0,0,0,0,1,0,0,0
n18195,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-1484/2020|EPI_ISL_542746|2020-04-30,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-1487/2020|EPI_ISL_542749|2020-05-02,0,0,0,0,0,0,1,0,0,0
n18244,0,0,0,0,0,0,1,0,0,0
n18245,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-2201/2020|EPI_ISL_545178|2020-05-23,0,0,0,0,0,0,1,0,0,0
n18313,0,0,0,0,0,0,1,0,0,0
n18318,0,0,0,0,0,0,1,0,0,0
n18320,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-02713/2020|EPI_ISL_522272|2020-04-26,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-08350/2020|EPI_ISL_524136|2020-05-15,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/WA-S2749/2020|EPI_ISL_525739|2020-07-21,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-OHSU-1773/2020|EPI_ISL_526024|2020-07-25,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/UT-UPHL-2009221/2020|EPI_ISL_525221|2020-05-12,0,0,0,0,0,0,0,0,1,0
n18461,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/MN-MDH-1656/2020|EPI_ISL_560743|2020-04-01,0,0,0,0,0,1,0,0,0,0
n18515,1,0,0,0,0,0,0,0,0,0
n18533,0,0,0,0,0,0,1,0,0,0
n18534,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/SC-DHEC-0236/2020|EPI_ISL_529198|2020-05-28,0,0,0,0,1,0,0,0,0,0
n18593,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/NY-PV09385/2020|EPI_ISL_450068|2020-03-19,0,0,1,0,0,0,0,0,0,0
n9366,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-4579/2020|EPI_ISL_429606|2020-03-31,0,1,0,0,0,0,0,0,0,0
n9708,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/AK-OHSU-1669/2020|EPI_ISL_525802|2020-07-22,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-OHSU-1565/2020|EPI_ISL_525979|2020-07-20,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-CZB0136/2020|EPI_ISL_429003|2020-04-08,0,0,0,0,0,0,0,0,0,1
n9884,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-1824/2020|EPI_ISL_424274|2020-03-22,0,1,0,0,0,0,0,0,0,0
n9934,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S267/2020|EPI_ISL_430121|2020-03-31,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-909/2020|EPI_ISL_486114|2020-03-14,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/UN-UW-2096/2020|EPI_ISL_485950|2020-04-16,0,0,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-2777/2020|EPI_ISL_486033|2020-03-29,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00236/2020|EPI_ISL_460259|2020-04-06,1,0,0,0,0,0,0,0,0,0
n13211,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC20390/2020|EPI_ISL_452264|2020-03-21,0,0,0,0,0,1,0,0,0,0
n13393,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/TX-HMH-1424/2020|EPI_ISL_542715|2020-04-29,0,0,0,0,0,0,1,0,0,0
n18196,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/NMDOH-2020324052/2020|EPI_ISL_542093|2020-09-01,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/NMDOH-2020320036/2020|EPI_ISL_542062|2020-08-31,0,0,0,0,0,0,1,0,0,0
n18246,0,0,0,0,1,0,0,0,0,0
n18247,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-2460/2020|EPI_ISL_545322|2020-05-28,0,0,0,0,0,0,1,0,0,0
n18314,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-2213/2020|EPI_ISL_545186|2020-05-23,0,0,0,0,0,0,1,0,0,0
n18319,0,0,0,0,0,0,1,0,0,0
n18321,0,0,0,0,0,0,1,0,0,0
n18334,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-UPHL-2009109/2020|EPI_ISL_525109|2020-05-11,0,0,0,0,0,0,0,0,1,0
n18462,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/ME-HETL-J0047/2020|EPI_ISL_513458|2020-03-18,1,0,0,0,0,0,0,0,0,0
n18516,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/TX-HMH-7143/2020|EPI_ISL_546541|2020-06-29,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-5538/2020|EPI_ISL_544848|2020-06-26,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-3360/2020|EPI_ISL_544145|2020-06-12,0,0,0,0,0,0,1,0,0,0
n18535,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/SC-DHEC-0118/2020|EPI_ISL_529181|2020-05-01,0,0,0,0,1,0,0,0,0,0
n18594,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/VA-DCLS-0478/2020|EPI_ISL_526786|2020-05-07,0,0,0,1,0,0,0,0,0,0
n9367,0,0,1,0,0,0,0,0,0,0
n9709,0,0,0,0,0,1,0,0,0,0
n9711,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/CA-CZB0122/2020|EPI_ISL_429009|2020-04-08,0,0,0,0,0,0,0,0,0,1
n9885,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S867/2020|EPI_ISL_463357|2020-04-24,0,1,0,0,0,0,0,0,0,0
n9935,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00282/2020|EPI_ISL_460408|2020-04-01,1,0,0,0,0,0,0,0,0,0
n13212,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC20328/2020|EPI_ISL_450607|2020-03-18,0,0,0,0,0,1,0,0,0,0
n13394,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/TX-HMH-1863/2020|EPI_ISL_542883|2020-05-05,0,0,0,0,0,0,1,0,0,0
n18197,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/FL-AJ5H/2020|EPI_ISL_513290|2020-07-04,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/FL-AFFK/2020|EPI_ISL_513283|2020-06-29,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/LA-BIE-082/2020|EPI_ISL_436950|2020-04-06,0,0,0,0,0,0,1,0,0,0
n18248,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-7931/2020|EPI_ISL_545716|2020-06-29,0,0,0,0,0,0,1,0,0,0
n18315,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-2865/2020|EPI_ISL_543835|2020-06-08,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-2727/2020|EPI_ISL_545509|2020-06-07,0,0,0,0,0,0,1,0,0,0
n18322,0,0,0,0,0,0,1,0,0,0
n18323,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-6147/2020|EPI_ISL_547269|2020-07-04,0,0,0,0,0,0,1,0,0,0
n18335,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-02891/2020|EPI_ISL_513683|2020-04-29,0,0,0,0,0,0,0,0,1,0
n18463,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/MN-MDH-144/2020|EPI_ISL_427283|2020-03-22,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MN-MDH-145/2020|EPI_ISL_427284|2020-03-22,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/TX-HMH-3410/2020|EPI_ISL_544170|2020-06-14,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-3655/2020|EPI_ISL_543100|2020-06-15,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/SC-DHEC-0203/2020|EPI_ISL_529190|2020-05-18,0,0,0,0,1,0,0,0,0,0
n18595,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC21633/2020|EPI_ISL_516360|2020-03-29,0,0,0,0,0,1,0,0,0,0
n9368,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC20356/2020|EPI_ISL_450635|2020-03-30,0,0,0,0,0,1,0,0,0,0
n9710,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/NM-UNM-00016/2020|EPI_ISL_467598|2020-03-14,0,0,0,0,0,0,1,0,0,0
n9712,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MA-MGH-00489/2020|EPI_ISL_460306|2020-03-27,1,0,0,0,0,0,0,0,0,0
n9886,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S925/2020|EPI_ISL_463415|2020-04-24,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S870/2020|EPI_ISL_463360|2020-04-24,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00258/2020|EPI_ISL_460121|2020-04-06,1,0,0,0,0,0,0,0,0,0
n13213,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/UT-03366/2020|EPI_ISL_498652|2020-04-23,0,0,0,0,0,0,0,0,1,0
n13395,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/LA-GBCL-26791781/2020|EPI_ISL_485387|2020-04-04,0,0,0,0,0,0,1,0,0,0
n18198,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-1024/2020|EPI_ISL_542498|2020-04-05,0,0,0,0,0,0,1,0,0,0
n18249,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-3701/2020|EPI_ISL_543119|2020-06-16,0,0,0,0,0,0,1,0,0,0
n18316,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-4065/2020|EPI_ISL_543338|2020-06-18,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-2793/2020|EPI_ISL_545558|2020-06-08,0,0,0,0,0,0,1,0,0,0
n18324,0,0,0,0,0,0,1,0,0,0
n18330,0,0,0,0,0,0,1,0,0,0
n18336,0,0,0,0,0,0,1,0,0,0
n18338,0,0,0,0,0,0,1,0,0,0
n18464,0,0,0,0,0,0,0,0,1,0
n18466,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/SC-DHEC-0207/2020|EPI_ISL_529193|2020-05-18,0,0,0,0,1,0,0,0,0,0
n18596,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC20398/2020|EPI_ISL_452272|2020-03-24,0,0,0,0,0,1,0,0,0,0
n9369,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC20957/2020|EPI_ISL_507746|2020-03-23,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC21144/2020|EPI_ISL_507920|2020-03-31,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MI-UM-2006S000984/2020|EPI_ISL_484785|2020-03-30,0,0,0,0,0,1,0,0,0,0
n9713,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/AK-PHL118/2020|EPI_ISL_427622|2020-03-24,0,1,0,0,0,0,0,0,0,0
n9887,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00232/2020|EPI_ISL_460370|2020-04-06,1,0,0,0,0,0,0,0,0,0
n13214,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC21364/2020|EPI_ISL_507618|2020-04-04,0,0,0,0,0,1,0,0,0,0
n13396,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/LA-GBCL-26791723/2020|EPI_ISL_485342|2020-04-09,0,0,0,0,0,0,1,0,0,0
n18199,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH0140/2020|EPI_ISL_434839|2020-03-21,0,0,0,0,0,0,1,0,0,0
n18250,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-7307/2020|EPI_ISL_546664|2020-06-29,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-5459/2020|EPI_ISL_544792|2020-06-23,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-4818/2020|EPI_ISL_544352|2020-06-22,0,0,0,0,0,0,1,0,0,0
n18325,0,0,0,0,0,0,1,0,0,0
n18331,0,0,0,0,0,0,1,0,0,0
n18333,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-6008/2020|EPI_ISL_547163|2020-06-30,0,0,0,0,0,0,1,0,0,0
n18337,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-2780/2020|EPI_ISL_545550|2020-06-03,0,0,0,0,0,0,1,0,0,0
n18339,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-08496/2020|EPI_ISL_524263|2020-05-18,0,0,0,0,0,0,0,0,1,0
n18465,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-08703/2020|EPI_ISL_524420|2020-05-07,0,0,0,0,0,0,0,0,1,0
n18467,0,0,0,0,0,0,0,0,1,0
n18597,0,0,0,0,1,0,0,0,0,0
n18598,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/DC-HP00091/2020|EPI_ISL_457757|2020-03-20,0,0,0,1,0,0,0,0,0,0
n9370,0,0,1,0,0,0,0,0,0,0
